DateTime,Ident,Secs,Secs2,TX,RX
20180424111458,3,122,123,130830,1046640
20180424111458,4,122,123,130830,1046640
20180424111458,5,122,123,130830,1046640
20180424111458,6,122,123,130830,1046640
20180424111458,0,122,123,652679,5221432
20180424111459,7,123,124,130830,1046640
20180424111459,3,123,124,129359,1034872
20180424111459,4,123,124,130830,1046640
20180424111459,5,123,124,130830,1046640
20180424111459,6,123,124,130830,1046640
20180424111459,0,123,124,652679,5221432
20180424111500,7,124,125,130830,1046640
20180424111500,3,124,125,129359,1034872
20180424111500,4,124,125,130830,1046640
20180424111500,5,124,125,130830,1046640
20180424111500,6,124,125,130830,1046640
20180424111500,0,124,125,652679,5221432
20180424111501,7,125,126,130830,1046640
20180424111501,3,125,126,129359,1034872
20180424111501,4,125,126,130830,1046640
20180424111501,5,125,126,130830,1046640
20180424111501,6,125,126,130830,1046640
20180424111501,0,125,126,652679,5221432
20180424111502,7,126,127,132300,1058400
20180424111502,3,126,127,130829,1046632
20180424111502,4,126,127,132300,1058400
20180424111502,5,126,127,132300,1058400
20180424111502,6,126,127,132300,1058400
20180424111502,0,126,127,660029,5280232
20180424111503,7,127,128,129359,1034872
20180424111503,3,127,128,130830,1046640
20180424111503,4,127,128,130830,1046640
20180424111503,5,127,128,130830,1046640
20180424111503,6,127,128,130830,1046640
20180424111503,0,127,128,652679,5221432
20180424111504,7,128,129,130830,1046640
20180424111504,3,128,129,130830,1046640
20180424111504,4,128,129,129359,1034872
20180424111504,5,128,129,130830,1046640
20180424111504,6,128,129,130830,1046640
20180424111504,0,128,129,652679,5221432
20180424111505,7,129,130,130830,1046640
20180424111505,3,129,130,130830,1046640
20180424111505,4,129,130,130830,1046640
20180424111505,5,129,130,130830,1046640
20180424111505,6,129,130,129359,1034872
20180424111505,0,129,130,652679,5221432
20180424111506,7,130,131,130830,1046640
20180424111506,3,130,131,129359,1034872
20180424111506,4,130,131,130830,1046640
20180424111506,5,130,131,130830,1046640
20180424111506,6,130,131,130830,1046640
20180424111506,0,130,131,652679,5221432
20180424111507,7,131,132,130830,1046640
20180424111507,3,131,132,129359,1034872
20180424111507,4,131,132,130830,1046640
20180424111507,5,131,132,130830,1046640
20180424111507,6,131,132,130830,1046640
20180424111507,0,131,132,652679,5221432
20180424111508,7,132,133,132300,1058400
20180424111508,3,132,133,132300,1058400
20180424111508,4,132,133,132300,1058400
20180424111508,5,132,133,130829,1046632
20180424111508,6,132,133,132300,1058400
20180424111508,0,132,133,660029,5280232
20180424111509,7,133,134,129359,1034872
20180424111509,3,133,134,130830,1046640
20180424111509,4,133,134,130830,1046640
20180424111509,5,133,134,130830,1046640
20180424111509,6,133,134,130830,1046640
20180424111509,0,133,134,652679,5221432
20180424111510,7,134,135,129359,1034872
20180424111510,3,134,135,130830,1046640
20180424111510,4,134,135,130830,1046640
20180424111510,5,134,135,130830,1046640
20180424111510,6,134,135,130830,1046640
20180424111510,0,134,135,652679,5221432
20180424111511,7,135,136,130830,1046640
20180424111511,3,135,136,130830,1046640
20180424111511,4,135,136,129359,1034872
20180424111511,5,135,136,130830,1046640
20180424111511,6,135,136,130830,1046640
20180424111511,0,135,136,652679,5221432
20180424111512,7,136,137,130830,1046640
20180424111512,3,136,137,130830,1046640
20180424111512,4,136,137,130830,1046640
20180424111512,5,136,137,129359,1034872
20180424111512,6,136,137,130830,1046640
20180424111512,0,136,137,652679,5221432
20180424111513,7,137,138,130830,1046640
20180424111513,3,137,138,130830,1046640
20180424111513,4,137,138,129359,1034872
20180424111513,5,137,138,130830,1046640
20180424111513,6,137,138,130830,1046640
20180424111513,0,137,138,652679,5221432
20180424111514,7,138,139,132300,1058400
20180424111514,3,138,139,132300,1058400
20180424111514,4,138,139,132300,1058400
20180424111514,5,138,139,132300,1058400
20180424111514,6,138,139,130829,1046632
20180424111514,0,138,139,660029,5280232
20180424111515,7,139,140,130830,1046640
20180424111515,3,139,140,129359,1034872
20180424111515,4,139,140,130830,1046640
20180424111515,5,139,140,130830,1046640
20180424111515,6,139,140,130830,1046640
20180424111515,0,139,140,652679,5221432
20180424111516,7,140,141,129359,1034872
20180424111516,3,140,141,130830,1046640
20180424111516,4,140,141,130830,1046640
20180424111516,5,140,141,130830,1046640
20180424111516,6,140,141,130830,1046640
20180424111516,0,140,141,652679,5221432
20180424111517,7,141,142,130830,1046640
20180424111517,3,141,142,129359,1034872
20180424111517,4,141,142,130830,1046640
20180424111517,5,141,142,130830,1046640
20180424111517,6,141,142,130830,1046640
20180424111517,0,141,142,652679,5221432
20180424111518,7,142,143,130830,1046640
20180424111518,3,142,143,130830,1046640
20180424111518,4,142,143,130830,1046640
20180424111518,5,142,143,130830,1046640
20180424111518,6,142,143,129359,1034872
20180424111518,0,142,143,652679,5221432
20180424111519,7,143,144,130830,1046640
20180424111519,3,143,144,129359,1034872
20180424111519,4,143,144,130830,1046640
20180424111519,5,143,144,130830,1046640
20180424111519,6,143,144,130830,1046640
20180424111519,0,143,144,652679,5221432
20180424111520,7,144,145,130829,1046632
20180424111520,3,144,145,132300,1058400
20180424111520,4,144,145,132300,1058400
20180424111520,5,144,145,132300,1058400
20180424111520,6,144,145,132300,1058400
20180424111520,0,144,145,660029,5280232
20180424111521,7,145,146,130830,1046640
20180424111521,3,145,146,130830,1046640
20180424111521,4,145,146,129359,1034872
20180424111521,5,145,146,130830,1046640
20180424111521,6,145,146,130830,1046640
20180424111521,0,145,146,652679,5221432
20180424111522,7,146,147,130830,1046640
20180424111522,3,146,147,129359,1034872
20180424111522,4,146,147,130830,1046640
20180424111522,5,146,147,130830,1046640
20180424111522,6,146,147,130830,1046640
20180424111522,0,146,147,652679,5221432
20180424111523,7,147,148,130830,1046640
20180424111523,3,147,148,129359,1034872
20180424111523,4,147,148,130830,1046640
20180424111523,5,147,148,130830,1046640
20180424111523,6,147,148,130830,1046640
20180424111523,0,147,148,652679,5221432
20180424111524,7,148,149,130830,1046640
20180424111524,3,148,149,129359,1034872
20180424111524,4,148,149,130830,1046640
20180424111524,5,148,149,130830,1046640
20180424111524,6,148,149,130830,1046640
20180424111524,0,148,149,652679,5221432
20180424111525,7,149,150,130830,1046640
20180424111525,3,149,150,129359,1034872
20180424111525,4,149,150,130830,1046640
20180424111525,5,149,150,130830,1046640
20180424111525,6,149,150,130830,1046640
20180424111525,0,149,150,652679,5221432
20180424111526,7,150,151,130829,1046632
20180424111526,3,150,151,132300,1058400
20180424111526,4,150,151,132300,1058400
20180424111526,5,150,151,132300,1058400
20180424111526,6,150,151,132300,1058400
20180424111526,0,150,151,660029,5280232
20180424111527,7,151,152,130830,1046640
20180424111527,3,151,152,130830,1046640
20180424111527,4,151,152,129359,1034872
20180424111527,5,151,152,130830,1046640
20180424111527,6,151,152,130830,1046640
20180424111527,0,151,152,652679,5221432
20180424111528,7,152,153,130830,1046640
20180424111528,3,152,153,129359,1034872
20180424111528,4,152,153,130830,1046640
20180424111528,5,152,153,130830,1046640
20180424111528,6,152,153,130830,1046640
20180424111528,0,152,153,652679,5221432
20180424111529,7,153,154,129359,1034872
20180424111529,3,153,154,130830,1046640
20180424111529,4,153,154,130830,1046640
20180424111529,5,153,154,130830,1046640
20180424111529,6,153,154,130830,1046640
20180424111529,0,153,154,652679,5221432
20180424111530,7,154,155,130830,1046640
20180424111530,3,154,155,130830,1046640
20180424111530,4,154,155,129359,1034872
20180424111530,5,154,155,130830,1046640
20180424111530,6,154,155,130830,1046640
20180424111530,0,154,155,652679,5221432
20180424111531,7,155,156,130830,1046640
20180424111531,3,155,156,130830,1046640
20180424111531,4,155,156,130830,1046640
20180424111531,5,155,156,129359,1034872
20180424111531,6,155,156,130830,1046640
20180424111531,0,155,156,652679,5221432
20180424111532,7,156,157,132300,1058400
20180424111532,3,156,157,132300,1058400
20180424111532,4,156,157,132300,1058400
20180424111532,5,156,157,132300,1058400
20180424111532,6,156,157,130829,1046632
20180424111532,0,156,157,660029,5280232
20180424111533,7,157,158,130830,1046640
20180424111533,3,157,158,130830,1046640
20180424111533,4,157,158,130830,1046640
20180424111533,5,157,158,130830,1046640
20180424111533,6,157,158,129359,1034872
20180424111533,0,157,158,652679,5221432
20180424111534,7,158,159,130830,1046640
20180424111534,3,158,159,129359,1034872
20180424111534,4,158,159,130830,1046640
20180424111534,5,158,159,130830,1046640
20180424111534,6,158,159,130830,1046640
20180424111534,0,158,159,652679,5221432
20180424111535,7,159,160,130830,1046640
20180424111535,3,159,160,130830,1046640
20180424111535,4,159,160,129359,1034872
20180424111535,5,159,160,130830,1046640
20180424111535,6,159,160,130830,1046640
20180424111535,0,159,160,652679,5221432
20180424111536,7,160,161,130830,1046640
20180424111536,3,160,161,129359,1034872
20180424111536,4,160,161,130830,1046640
20180424111536,5,160,161,130830,1046640
20180424111536,6,160,161,130830,1046640
20180424111536,0,160,161,652679,5221432
20180424111537,7,161,162,130830,1046640
20180424111537,3,161,162,129359,1034872
20180424111537,4,161,162,130830,1046640
20180424111537,5,161,162,130830,1046640
20180424111537,6,161,162,130830,1046640
20180424111537,0,161,162,652679,5221432
20180424111538,7,162,163,130829,1046632
20180424111538,3,162,163,132300,1058400
20180424111538,4,162,163,132300,1058400
20180424111538,5,162,163,132300,1058400
20180424111538,6,162,163,132300,1058400
20180424111538,0,162,163,660029,5280232
20180424111539,7,163,164,129359,1034872
20180424111539,3,163,164,130830,1046640
20180424111539,4,163,164,130830,1046640
20180424111539,5,163,164,130830,1046640
20180424111539,6,163,164,130830,1046640
20180424111539,0,163,164,652679,5221432
20180424111540,7,164,165,130830,1046640
20180424111540,3,164,165,130830,1046640
20180424111540,4,164,165,130830,1046640
20180424111540,5,164,165,130830,1046640
20180424111540,6,164,165,130830,1046640
20180424111540,0,164,165,654150,5233200
20180424111541,7,165,166,130830,1046640
20180424111541,3,165,166,130830,1046640
20180424111541,4,165,166,130830,1046640
20180424111541,5,165,166,130830,1046640
20180424111541,6,165,166,130830,1046640
20180424111541,0,165,166,654150,5233200
20180424111542,7,166,167,130830,1046640
20180424111542,3,166,167,130830,1046640
20180424111542,4,166,167,130830,1046640
20180424111542,5,166,167,130830,1046640
20180424111542,6,166,167,130830,1046640
20180424111542,0,166,167,654150,5233200
20180424111543,7,167,168,130830,1046640
20180424111543,3,167,168,130830,1046640
20180424111543,4,167,168,130830,1046640
20180424111543,5,167,168,130830,1046640
20180424111543,6,167,168,130830,1046640
20180424111543,0,167,168,654150,5233200
20180424111544,7,168,169,130829,1046632
20180424111544,3,168,169,130829,1046632
20180424111544,4,168,169,130829,1046632
20180424111544,5,168,169,130829,1046632
20180424111544,6,168,169,130829,1046632
20180424111544,0,168,169,654145,5233160
20180424111545,7,169,170,130830,1046640
20180424111545,3,169,170,130830,1046640
20180424111545,4,169,170,130830,1046640
20180424111545,5,169,170,130830,1046640
20180424111545,6,169,170,129359,1034872
20180424111545,0,169,170,652679,5221432
20180424111546,7,170,171,130830,1046640
20180424111546,3,170,171,129359,1034872
20180424111546,4,170,171,130830,1046640
20180424111546,5,170,171,130830,1046640
20180424111546,6,170,171,130830,1046640
20180424111546,0,170,171,652679,5221432
20180424111547,7,171,172,130830,1046640
20180424111547,3,171,172,129359,1034872
20180424111547,4,171,172,130830,1046640
20180424111547,5,171,172,130830,1046640
20180424111547,6,171,172,130830,1046640
20180424111547,0,171,172,652679,5221432
20180424111548,7,172,173,130830,1046640
20180424111548,3,172,173,129359,1034872
20180424111548,4,172,173,130830,1046640
20180424111548,5,172,173,130830,1046640
20180424111548,6,172,173,130830,1046640
20180424111548,0,172,173,652679,5221432
20180424111549,7,173,174,130830,1046640
20180424111549,3,173,174,129359,1034872
20180424111549,4,173,174,130830,1046640
20180424111549,5,173,174,130830,1046640
20180424111549,6,173,174,130830,1046640
20180424111549,0,173,174,652679,5221432
20180424111550,7,174,175,132300,1058400
20180424111550,3,174,175,130829,1046632
20180424111550,4,174,175,132300,1058400
20180424111550,5,174,175,132300,1058400
20180424111550,6,174,175,132300,1058400
20180424111550,0,174,175,660029,5280232
20180424111551,7,175,176,129359,1034872
20180424111551,3,175,176,130830,1046640
20180424111551,4,175,176,130830,1046640
20180424111551,5,175,176,130830,1046640
20180424111551,6,175,176,130830,1046640
20180424111551,0,175,176,652679,5221432
20180424111552,7,176,177,130830,1046640
20180424111552,3,176,177,129359,1034872
20180424111552,4,176,177,130830,1046640
20180424111552,5,176,177,130830,1046640
20180424111552,6,176,177,130830,1046640
20180424111552,0,176,177,652679,5221432
20180424111553,7,177,178,130830,1046640
20180424111553,3,177,178,129359,1034872
20180424111553,4,177,178,130830,1046640
20180424111553,5,177,178,130830,1046640
20180424111553,6,177,178,130830,1046640
20180424111553,0,177,178,652679,5221432
20180424111554,7,178,179,130830,1046640
20180424111554,3,178,179,129359,1034872
20180424111554,4,178,179,130830,1046640
20180424111554,5,178,179,130830,1046640
20180424111554,6,178,179,130830,1046640
20180424111554,0,178,179,652679,5221432
20180424111555,7,179,180,130830,1046640
20180424111555,3,179,180,130830,1046640
20180424111555,4,179,180,130830,1046640
20180424111555,5,179,180,129359,1034872
20180424111555,6,179,180,130830,1046640
20180424111555,0,179,180,652679,5221432
20180424111556,7,180,181,132300,1058400
20180424111556,3,180,181,132300,1058400
20180424111556,4,180,181,132300,1058400
20180424111556,5,180,181,130829,1046632
20180424111556,6,180,181,132300,1058400
20180424111556,0,180,181,660029,5280232
20180424111557,7,181,182,129359,1034872
20180424111557,3,181,182,130830,1046640
20180424111557,4,181,182,130830,1046640
20180424111557,5,181,182,130830,1046640
20180424111557,6,181,182,130830,1046640
20180424111557,0,181,182,652679,5221432
20180424111558,7,182,183,130830,1046640
20180424111558,3,182,183,130830,1046640
20180424111558,4,182,183,129359,1034872
20180424111558,5,182,183,130830,1046640
20180424111558,6,182,183,130830,1046640
20180424111558,0,182,183,652679,5221432
20180424111559,7,183,184,129359,1034872
20180424111559,3,183,184,130830,1046640
20180424111559,4,183,184,130830,1046640
20180424111559,5,183,184,130830,1046640
20180424111559,6,183,184,130830,1046640
20180424111559,0,183,184,652679,5221432
20180424111600,7,184,185,130830,1046640
20180424111600,3,184,185,129359,1034872
20180424111600,4,184,185,130830,1046640
20180424111600,5,184,185,130830,1046640
20180424111600,6,184,185,130830,1046640
20180424111600,0,184,185,652679,5221432
20180424111601,7,185,186,130830,1046640
20180424111601,3,185,186,129359,1034872
20180424111601,4,185,186,130830,1046640
20180424111601,5,185,186,130830,1046640
20180424111601,6,185,186,130830,1046640
20180424111601,0,185,186,652679,5221432
20180424111602,7,186,187,132300,1058400
20180424111602,3,186,187,130829,1046632
20180424111602,4,186,187,132300,1058400
20180424111602,5,186,187,132300,1058400
20180424111602,6,186,187,132300,1058400
20180424111602,0,186,187,660029,5280232
20180424111603,7,187,188,129359,1034872
20180424111603,3,187,188,130830,1046640
20180424111603,4,187,188,130830,1046640
20180424111603,5,187,188,130830,1046640
20180424111603,6,187,188,130830,1046640
20180424111603,0,187,188,652679,5221432
20180424111604,7,188,189,130830,1046640
20180424111604,3,188,189,130830,1046640
20180424111604,4,188,189,130830,1046640
20180424111604,5,188,189,130830,1046640
20180424111604,6,188,189,130830,1046640
20180424111604,0,188,189,654150,5233200
20180424111605,7,189,190,130830,1046640
20180424111605,3,189,190,130830,1046640
20180424111605,4,189,190,130830,1046640
20180424111605,5,189,190,130830,1046640
20180424111605,6,189,190,130830,1046640
20180424111605,0,189,190,654150,5233200
20180424111606,7,190,191,130830,1046640
20180424111606,3,190,191,130830,1046640
20180424111606,4,190,191,130830,1046640
20180424111606,5,190,191,130830,1046640
20180424111606,6,190,191,130830,1046640
20180424111606,0,190,191,654150,5233200
20180424111607,7,191,192,130830,1046640
20180424111607,3,191,192,130830,1046640
20180424111607,4,191,192,130830,1046640
20180424111607,5,191,192,130830,1046640
20180424111607,6,191,192,130830,1046640
20180424111607,0,191,192,654150,5233200
20180424111608,4,192,193,132300,1058400
20180424111608,5,192,193,132300,1058400
20180424111608,6,192,193,132300,1058400
20180424111608,7,192,193,132300,1058400
20180424111608,3,192,193,132300,1058400
20180424111608,0,192,193,661500,5292000
20180424111609,7,193,194,130830,1046640
20180424111609,3,193,194,130830,1046640
20180424111609,4,193,194,130830,1046640
20180424111609,5,193,194,130830,1046640
20180424111609,6,193,194,130830,1046640
20180424111609,0,193,194,654150,5233200
20180424111610,7,194,195,130830,1046640
20180424111610,3,194,195,130830,1046640
20180424111610,4,194,195,130830,1046640
20180424111610,5,194,195,130830,1046640
20180424111610,6,194,195,130830,1046640
20180424111610,0,194,195,654150,5233200
20180424111611,7,195,196,130830,1046640
20180424111611,3,195,196,130830,1046640
20180424111611,4,195,196,130830,1046640
20180424111611,5,195,196,130830,1046640
20180424111611,6,195,196,130830,1046640
20180424111611,0,195,196,654150,5233200
20180424111612,7,196,197,130830,1046640
20180424111612,3,196,197,130830,1046640
20180424111612,4,196,197,130830,1046640
20180424111612,5,196,197,130830,1046640
20180424111612,6,196,197,130830,1046640
20180424111612,0,196,197,654150,5233200
20180424111613,7,197,198,130830,1046640
20180424111613,3,197,198,130830,1046640
20180424111613,4,197,198,130830,1046640
20180424111613,5,197,198,130830,1046640
20180424111613,6,197,198,130830,1046640
20180424111613,0,197,198,654150,5233200
20180424111614,7,198,199,132300,1058400
20180424111614,3,198,199,132300,1058400
20180424111614,4,198,199,132300,1058400
20180424111614,5,198,199,132300,1058400
20180424111614,6,198,199,132300,1058400
20180424111614,0,198,199,661500,5292000
20180424111615,7,199,200,130830,1046640
20180424111615,3,199,200,130830,1046640
20180424111615,4,199,200,130830,1046640
20180424111615,5,199,200,130830,1046640
20180424111615,6,199,200,130830,1046640
20180424111615,0,199,200,654150,5233200
20180424111616,7,200,201,130830,1046640
20180424111616,3,200,201,130830,1046640
20180424111616,4,200,201,130830,1046640
20180424111616,5,200,201,130830,1046640
20180424111616,6,200,201,130830,1046640
20180424111616,0,200,201,654150,5233200
20180424111617,7,201,202,129359,1034872
20180424111617,3,201,202,129359,1034872
20180424111617,4,201,202,129359,1034872
20180424111617,5,201,202,129359,1034872
20180424111617,6,201,202,129359,1034872
20180424111617,0,201,202,646795,5174360
20180424111618,7,202,203,129359,1034872
20180424111618,3,202,203,130830,1046640
20180424111618,4,202,203,130830,1046640
20180424111618,5,202,203,130830,1046640
20180424111618,6,202,203,130830,1046640
20180424111618,0,202,203,652679,5221432
20180424111619,7,203,204,130830,1046640
20180424111619,3,203,204,129359,1034872
20180424111619,4,203,204,130830,1046640
20180424111619,5,203,204,130830,1046640
20180424111619,6,203,204,130830,1046640
20180424111619,0,203,204,652679,5221432
20180424111620,7,204,205,132300,1058400
20180424111620,3,204,205,132300,1058400
20180424111620,4,204,205,130829,1046632
20180424111620,5,204,205,132300,1058400
20180424111620,6,204,205,132300,1058400
20180424111620,0,204,205,660029,5280232
20180424111621,7,205,206,130830,1046640
20180424111621,3,205,206,129359,1034872
20180424111621,4,205,206,130830,1046640
20180424111621,5,205,206,130830,1046640
20180424111621,6,205,206,130830,1046640
20180424111621,0,205,206,652679,5221432
20180424111622,7,206,207,130830,1046640
20180424111622,3,206,207,129359,1034872
20180424111622,4,206,207,130830,1046640
20180424111622,5,206,207,130830,1046640
20180424111622,6,206,207,130830,1046640
20180424111622,0,206,207,652679,5221432
20180424111623,7,207,208,130830,1046640
20180424111623,3,207,208,130830,1046640
20180424111623,4,207,208,130830,1046640
20180424111623,5,207,208,129359,1034872
20180424111623,6,207,208,130830,1046640
20180424111623,0,207,208,652679,5221432
20180424111624,7,208,209,130830,1046640
20180424111624,3,208,209,129359,1034872
20180424111624,4,208,209,130830,1046640
20180424111624,5,208,209,130830,1046640
20180424111624,6,208,209,130830,1046640
20180424111624,0,208,209,652679,5221432
20180424111625,7,209,210,129359,1034872
20180424111625,3,209,210,130830,1046640
20180424111625,4,209,210,130830,1046640
20180424111625,5,209,210,130830,1046640
20180424111625,6,209,210,130830,1046640
20180424111625,0,209,210,652679,5221432
20180424111626,7,210,211,132300,1058400
20180424111626,3,210,211,132300,1058400
20180424111626,4,210,211,132300,1058400
20180424111626,5,210,211,130829,1046632
20180424111626,6,210,211,132300,1058400
20180424111626,0,210,211,660029,5280232
20180424111627,7,211,212,130830,1046640
20180424111627,3,211,212,129359,1034872
20180424111627,4,211,212,130830,1046640
20180424111627,5,211,212,130830,1046640
20180424111627,6,211,212,130830,1046640
20180424111627,0,211,212,652679,5221432
20180424111628,7,212,213,129359,1034872
20180424111628,3,212,213,130830,1046640
20180424111628,4,212,213,130830,1046640
20180424111628,5,212,213,130830,1046640
20180424111628,6,212,213,130830,1046640
20180424111628,0,212,213,652679,5221432
20180424111629,7,213,214,130830,1046640
20180424111629,3,213,214,130830,1046640
20180424111629,4,213,214,129359,1034872
20180424111629,5,213,214,130830,1046640
20180424111629,6,213,214,130830,1046640
20180424111629,0,213,214,652679,5221432
20180424111630,7,214,215,129359,1034872
20180424111630,3,214,215,130830,1046640
20180424111630,4,214,215,130830,1046640
20180424111630,5,214,215,130830,1046640
20180424111630,6,214,215,130830,1046640
20180424111630,0,214,215,652679,5221432
20180424111631,7,215,216,130830,1046640
20180424111631,3,215,216,130830,1046640
20180424111631,4,215,216,129359,1034872
20180424111631,5,215,216,130830,1046640
20180424111631,6,215,216,130830,1046640
20180424111631,0,215,216,652679,5221432
20180424111632,7,216,217,130829,1046632
20180424111632,3,216,217,132300,1058400
20180424111632,4,216,217,132300,1058400
20180424111632,5,216,217,132300,1058400
20180424111632,6,216,217,132300,1058400
20180424111632,0,216,217,660029,5280232
20180424111633,7,217,218,129359,1034872
20180424111633,3,217,218,130830,1046640
20180424111633,4,217,218,130830,1046640
20180424111633,5,217,218,130830,1046640
20180424111633,6,217,218,130830,1046640
20180424111633,0,217,218,652679,5221432
20180424111634,7,218,219,130830,1046640
20180424111634,3,218,219,129359,1034872
20180424111634,4,218,219,130830,1046640
20180424111634,5,218,219,130830,1046640
20180424111634,6,218,219,130830,1046640
20180424111634,0,218,219,652679,5221432
20180424111635,7,219,220,130830,1046640
20180424111635,3,219,220,130830,1046640
20180424111635,4,219,220,130830,1046640
20180424111635,5,219,220,129359,1034872
20180424111635,6,219,220,130830,1046640
20180424111635,0,219,220,652679,5221432
20180424111636,7,220,221,130830,1046640
20180424111636,3,220,221,130830,1046640
20180424111636,4,220,221,129359,1034872
20180424111636,5,220,221,130830,1046640
20180424111636,6,220,221,130830,1046640
20180424111636,0,220,221,652679,5221432
20180424111637,7,221,222,129359,1034872
20180424111637,3,221,222,130830,1046640
20180424111637,4,221,222,130830,1046640
20180424111637,5,221,222,130830,1046640
20180424111637,6,221,222,130830,1046640
20180424111637,0,221,222,652679,5221432
20180424111638,7,222,223,132300,1058400
20180424111638,3,222,223,132300,1058400
20180424111638,4,222,223,132300,1058400
20180424111638,5,222,223,130829,1046632
20180424111638,6,222,223,132300,1058400
20180424111638,0,222,223,660029,5280232
20180424111639,7,223,224,130830,1046640
20180424111639,3,223,224,130830,1046640
20180424111639,4,223,224,129359,1034872
20180424111639,5,223,224,130830,1046640
20180424111639,6,223,224,130830,1046640
20180424111639,0,223,224,652679,5221432
20180424111640,7,224,225,130830,1046640
20180424111640,3,224,225,130830,1046640
20180424111640,4,224,225,130830,1046640
20180424111640,5,224,225,129359,1034872
20180424111640,6,224,225,130830,1046640
20180424111640,0,224,225,652679,5221432
20180424111641,7,225,226,130830,1046640
20180424111641,3,225,226,129359,1034872
20180424111641,4,225,226,130830,1046640
20180424111641,5,225,226,130830,1046640
20180424111641,6,225,226,130830,1046640
20180424111641,0,225,226,652679,5221432
20180424111642,7,226,227,130830,1046640
20180424111642,3,226,227,130830,1046640
20180424111642,4,226,227,130830,1046640
20180424111642,5,226,227,130830,1046640
20180424111642,6,226,227,129359,1034872
20180424111642,0,226,227,652679,5221432
20180424111643,7,227,228,130830,1046640
20180424111643,3,227,228,129359,1034872
20180424111643,4,227,228,130830,1046640
20180424111643,5,227,228,130830,1046640
20180424111643,6,227,228,130830,1046640
20180424111643,0,227,228,652679,5221432
20180424111644,7,228,229,132300,1058400
20180424111644,3,228,229,132300,1058400
20180424111644,4,228,229,132300,1058400
20180424111644,5,228,229,132300,1058400
20180424111644,6,228,229,130829,1046632
20180424111644,0,228,229,660029,5280232
20180424111645,7,229,230,130830,1046640
20180424111645,3,229,230,130830,1046640
20180424111645,4,229,230,130830,1046640
20180424111645,5,229,230,130830,1046640
20180424111645,6,229,230,129359,1034872
20180424111645,0,229,230,652679,5221432
20180424111646,7,230,231,130830,1046640
20180424111646,3,230,231,130830,1046640
20180424111646,4,230,231,130830,1046640
20180424111646,5,230,231,129359,1034872
20180424111646,6,230,231,130830,1046640
20180424111646,0,230,231,652679,5221432
20180424111647,7,231,232,130830,1046640
20180424111647,3,231,232,130830,1046640
20180424111647,4,231,232,129359,1034872
20180424111647,5,231,232,130830,1046640
20180424111647,6,231,232,130830,1046640
20180424111647,0,231,232,652679,5221432
20180424111648,7,232,233,130830,1046640
20180424111648,3,232,233,129359,1034872
20180424111648,4,232,233,130830,1046640
20180424111648,5,232,233,130830,1046640
20180424111648,6,232,233,130830,1046640
20180424111648,0,232,233,652679,5221432
20180424111649,7,233,234,130830,1046640
20180424111649,3,233,234,129359,1034872
20180424111649,4,233,234,130830,1046640
20180424111649,5,233,234,130830,1046640
20180424111649,6,233,234,130830,1046640
20180424111649,0,233,234,652679,5221432
20180424111650,7,234,235,130829,1046632
20180424111650,3,234,235,132300,1058400
20180424111650,4,234,235,132300,1058400
20180424111650,5,234,235,132300,1058400
20180424111650,6,234,235,132300,1058400
20180424111650,0,234,235,660029,5280232
20180424111651,7,235,236,130830,1046640
20180424111651,3,235,236,129359,1034872
20180424111651,4,235,236,130830,1046640
20180424111651,5,235,236,130830,1046640
20180424111651,6,235,236,130830,1046640
20180424111651,0,235,236,652679,5221432
20180424111652,7,236,237,130830,1046640
20180424111652,3,236,237,129359,1034872
20180424111652,4,236,237,130830,1046640
20180424111652,5,236,237,130830,1046640
20180424111652,6,236,237,130830,1046640
20180424111652,0,236,237,652679,5221432
20180424111653,7,237,238,130830,1046640
20180424111653,3,237,238,129359,1034872
20180424111653,4,237,238,130830,1046640
20180424111653,5,237,238,130830,1046640
20180424111653,6,237,238,130830,1046640
20180424111653,0,237,238,652679,5221432
20180424111654,7,238,239,130830,1046640
20180424111654,3,238,239,130830,1046640
20180424111654,4,238,239,130830,1046640
20180424111654,5,238,239,129359,1034872
20180424111654,6,238,239,130830,1046640
20180424111654,0,238,239,652679,5221432
20180424111655,7,239,240,130830,1046640
20180424111655,3,239,240,130830,1046640
20180424111655,4,239,240,130830,1046640
20180424111655,5,239,240,129359,1034872
20180424111655,6,239,240,130830,1046640
20180424111655,0,239,240,652679,5221432
20180424111656,7,240,241,132300,1058400
20180424111656,3,240,241,130829,1046632
20180424111656,4,240,241,132300,1058400
20180424111656,5,240,241,132300,1058400
20180424111656,6,240,241,132300,1058400
20180424111656,0,240,241,660029,5280232
20180424111657,7,241,242,130830,1046640
20180424111657,3,241,242,130830,1046640
20180424111657,4,241,242,130830,1046640
20180424111657,5,241,242,129359,1034872
20180424111657,6,241,242,130830,1046640
20180424111657,0,241,242,652679,5221432
20180424111658,7,242,243,130830,1046640
20180424111658,3,242,243,129359,1034872
20180424111658,4,242,243,130830,1046640
20180424111658,5,242,243,130830,1046640
20180424111658,6,242,243,130830,1046640
20180424111658,0,242,243,652679,5221432
20180424111659,7,243,244,130830,1046640
20180424111659,3,243,244,130830,1046640
20180424111659,4,243,244,129359,1034872
20180424111659,5,243,244,130830,1046640
20180424111659,6,243,244,130830,1046640
20180424111659,0,243,244,652679,5221432
20180424111700,7,244,245,130830,1046640
20180424111700,3,244,245,130830,1046640
20180424111700,4,244,245,130830,1046640
20180424111700,5,244,245,129359,1034872
