DateTime,,,,,Ident,Secs,TX,RX
20180424174607,,,,,5,85.0-86.0,393216,3145728
20180424174607,,,,,6,85.0-86.0,524288,4194304
20180424174607,,,,,3,85.0-86.0,393216,3145728
20180424174608,,,,,7,85.0-86.0,393216,3145728
20180424174608,,,,,4,85.0-86.0,262144,2097152
20180424174608,,,,,-1,85.0-86.0,1966080,15728640
20180424174608,,,,,6,86.0-87.0,655360,5242880
20180424174608,,,,,3,86.0-87.0,393216,3145728
20180424174608,,,,,7,86.0-87.0,393216,3145728
20180424174609,,,,,5,86.0-87.0,524288,4194304
20180424174609,,,,,4,86.0-87.0,393216,3145728
20180424174609,,,,,-1,86.0-87.0,2359296,18874368
20180424174609,,,,,3,87.0-88.0,393216,3145728
20180424174609,,,,,6,87.0-88.0,655360,5242880
20180424174609,,,,,5,87.0-88.0,393216,3145728
20180424174609,,,,,4,87.0-88.0,262144,2097152
20180424174610,,,,,7,87.0-88.0,393216,3145728
20180424174610,,,,,-1,87.0-88.0,2097152,16777216
20180424174610,,,,,6,88.0-89.0,524288,4194304
20180424174611,,,,,5,88.0-89.0,524288,4194304
20180424174611,,,,,7,88.0-89.0,393216,3145728
20180424174611,,,,,3,88.0-89.0,524288,4194304
20180424174611,,,,,4,88.0-89.0,393216,3145728
20180424174611,,,,,-1,88.0-89.0,2359296,18874368
20180424174611,,,,,4,89.0-90.0,262144,2097152
20180424174611,,,,,5,89.0-90.0,393216,3145728
20180424174611,,,,,3,89.0-90.0,393216,3145728
20180424174611,,,,,7,89.0-90.0,393216,3145728
20180424174612,,,,,6,89.0-90.0,655360,5242880
20180424174612,,,,,-1,89.0-90.0,2097152,16777216
20180424174612,,,,,3,90.0-91.0,393216,3145728
20180424174612,,,,,5,90.0-91.0,393216,3145728
20180424174612,,,,,7,90.0-91.0,393216,3145728
20180424174613,,,,,4,90.0-91.0,393216,3145728
20180424174613,,,,,6,90.0-91.0,393216,3145728
20180424174613,,,,,-1,90.0-91.0,1966080,15728640
20180424174613,,,,,6,91.0-92.0,393216,3145728
20180424174613,,,,,7,91.0-92.0,655360,5242880
20180424174614,,,,,5,91.0-92.0,655360,5242880
20180424174614,,,,,3,91.0-92.0,655360,5242880
20180424174614,,,,,4,91.0-92.0,524288,4194304
20180424174614,,,,,-1,91.0-92.0,2883584,23068672
20180424174614,,,,,5,92.0-93.0,393216,3145728
20180424174614,,,,,3,92.0-93.0,393216,3145728
20180424174614,,,,,7,92.0-93.0,524288,4194304
20180424174614,,,,,6,92.0-93.0,393216,3145728
20180424174615,,,,,4,92.0-93.0,393216,3145728
20180424174615,,,,,-1,92.0-93.0,2097152,16777216
20180424174615,,,,,5,93.0-94.0,524288,4194304
20180424174615,,,,,4,93.0-94.0,393216,3145728
20180424174615,,,,,7,93.0-94.0,524288,4194304
20180424174615,,,,,3,93.0-94.0,524288,4194304
20180424174616,,,,,6,93.0-94.0,393216,3145728
20180424174616,,,,,-1,93.0-94.0,2359296,18874368
20180424174616,,,,,7,94.0-95.0,524288,4194304
20180424174616,,,,,5,94.0-95.0,655360,5242880
20180424174616,,,,,4,94.0-95.0,393216,3145728
20180424174617,,,,,6,94.0-95.0,393216,3145728
20180424174617,,,,,3,94.0-95.0,393216,3145728
20180424174617,,,,,-1,94.0-95.0,2359296,18874368
20180424174617,,,,,7,95.0-96.0,655360,5242880
20180424174617,,,,,5,95.0-96.0,655360,5242880
20180424174617,,,,,4,95.0-96.0,393216,3145728
20180424174618,,,,,6,95.0-96.0,393216,3145728
20180424174618,,,,,3,95.0-96.0,393216,3145728
20180424174618,,,,,-1,95.0-96.0,2490368,19922944
20180424174618,,,,,4,96.0-97.0,393216,3145728
20180424174619,,,,,5,96.0-97.0,655360,5242880
20180424174619,,,,,7,96.0-97.0,655360,5242880
20180424174619,,,,,3,96.0-97.0,393216,3145728
20180424174619,,,,,6,96.0-97.0,393216,3145728
20180424174619,,,,,-1,96.0-97.0,2490368,19922944
20180424174619,,,,,7,97.0-98.0,393216,3145728
20180424174619,,,,,5,97.0-98.0,524288,4194304
20180424174619,,,,,4,97.0-98.0,393216,3145728
20180424174620,,,,,3,97.0-98.0,393216,3145728
20180424174620,,,,,6,97.0-98.0,393216,3145728
20180424174620,,,,,-1,97.0-98.0,2097152,16777216
20180424174620,,,,,5,98.0-99.0,524288,4194304
20180424174620,,,,,7,98.0-99.0,524288,4194304
20180424174621,,,,,6,98.0-99.0,262144,2097152
20180424174621,,,,,3,98.0-99.0,393216,3145728
20180424174621,,,,,4,98.0-99.0,524288,4194304
20180424174621,,,,,-1,98.0-99.0,2228224,17825792
20180424174621,,,,,5,99.0-100.0,524288,4194304
20180424174621,,,,,4,99.0-100.0,393216,3145728
20180424174621,,,,,6,99.0-100.0,393216,3145728
20180424174622,,,,,7,99.0-100.0,524288,4194304
20180424174622,,,,,3,99.0-100.0,393216,3145728
20180424174622,,,,,-1,99.0-100.0,2228224,17825792
20180424174622,,,,,5,100.0-101.0,524288,4194304
20180424174622,,,,,4,100.0-101.0,524288,4194304
20180424174622,,,,,7,100.0-101.0,393216,3145728
20180424174622,,,,,3,100.0-101.0,393216,3145728
20180424174623,,,,,6,100.0-101.0,524288,4194304
20180424174623,,,,,-1,100.0-101.0,2359296,18874368
20180424174623,,,,,4,101.0-102.0,524288,4194304
20180424174623,,,,,6,101.0-102.0,393216,3145728
20180424174624,,,,,5,101.0-102.0,524288,4194304
20180424174624,,,,,3,101.0-102.0,393216,3145728
20180424174624,,,,,7,101.0-102.0,524288,4194304
20180424174624,,,,,-1,101.0-102.0,2359296,18874368
20180424174624,,,,,4,102.0-103.0,393216,3145728
20180424174624,,,,,7,102.0-103.0,393216,3145728
20180424174624,,,,,3,102.0-103.0,393216,3145728
20180424174624,,,,,6,102.0-103.0,393216,3145728
20180424174625,,,,,5,102.0-103.0,524288,4194304
20180424174625,,,,,-1,102.0-103.0,2097152,16777216
20180424174625,,,,,4,103.0-104.0,524288,4194304
20180424174625,,,,,3,103.0-104.0,524288,4194304
20180424174626,,,,,6,103.0-104.0,524288,4194304
20180424174626,,,,,5,103.0-104.0,524288,4194304
20180424174626,,,,,7,103.0-104.0,655360,5242880
20180424174626,,,,,-1,103.0-104.0,2752512,22020096
20180424174626,,,,,7,104.0-105.0,393216,3145728
20180424174626,,,,,5,104.0-105.0,393216,3145728
20180424174626,,,,,6,104.0-105.0,393216,3145728
20180424174627,,,,,4,104.0-105.0,524288,4194304
20180424174627,,,,,3,104.0-105.0,524288,4194304
20180424174627,,,,,-1,104.0-105.0,2228224,17825792
20180424174627,,,,,3,105.0-106.0,393216,3145728
20180424174627,,,,,5,105.0-106.0,524288,4194304
20180424174627,,,,,7,105.0-106.0,524288,4194304
20180424174628,,,,,6,105.0-106.0,524288,4194304
20180424174628,,,,,4,105.0-106.0,393216,3145728
20180424174628,,,,,-1,105.0-106.0,2359296,18874368
20180424174629,,,,,7,106.0-107.0,524288,4194304
20180424174629,,,,,4,106.0-107.0,393216,3145728
20180424174629,,,,,3,106.0-107.0,524288,4194304
20180424174629,,,,,6,106.0-107.0,524288,4194304
20180424174629,,,,,5,106.0-107.0,655360,5242880
20180424174629,,,,,-1,106.0-107.0,2621440,20971520
20180424174629,,,,,7,107.0-108.0,393216,3145728
20180424174629,,,,,5,107.0-108.0,262144,2097152
20180424174629,,,,,4,107.0-108.0,393216,3145728
20180424174630,,,,,3,107.0-108.0,393216,3145728
20180424174630,,,,,6,107.0-108.0,393216,3145728
20180424174630,,,,,-1,107.0-108.0,1835008,14680064
20180424174630,,,,,7,108.0-109.0,524288,4194304
20180424174630,,,,,3,108.0-109.0,262144,2097152
20180424174631,,,,,4,108.0-109.0,524288,4194304
20180424174631,,,,,6,108.0-109.0,393216,3145728
20180424174631,,,,,5,108.0-109.0,524288,4194304
20180424174631,,,,,-1,108.0-109.0,2228224,17825792
20180424174631,,,,,5,109.0-110.0,393216,3145728
20180424174631,,,,,7,109.0-110.0,655360,5242880
20180424174631,,,,,4,109.0-110.0,524288,4194304
20180424174632,,,,,6,109.0-110.0,524288,4194304
20180424174632,,,,,3,109.0-110.0,524288,4194304
20180424174632,,,,,-1,109.0-110.0,2621440,20971520
20180424174632,,,,,7,110.0-111.0,524288,4194304
20180424174632,,,,,6,110.0-111.0,393216,3145728
20180424174632,,,,,3,110.0-111.0,262144,2097152
20180424174633,,,,,4,110.0-111.0,524288,4194304
20180424174633,,,,,5,110.0-111.0,524288,4194304
20180424174633,,,,,-1,110.0-111.0,2228224,17825792
20180424174633,,,,,7,111.0-112.0,524288,4194304
20180424174633,,,,,3,111.0-112.0,524288,4194304
20180424174633,,,,,4,111.0-112.0,524288,4194304
20180424174634,,,,,6,111.0-112.0,524288,4194304
20180424174634,,,,,5,111.0-112.0,393216,3145728
20180424174634,,,,,-1,111.0-112.0,2490368,19922944
20180424174634,,,,,3,112.0-113.0,524288,4194304
20180424174634,,,,,4,112.0-113.0,524288,4194304
20180424174635,,,,,7,112.0-113.0,655360,5242880
20180424174635,,,,,6,112.0-113.0,393216,3145728
20180424174635,,,,,5,112.0-113.0,393216,3145728
20180424174635,,,,,-1,112.0-113.0,2490368,19922944
20180424174635,,,,,5,113.0-114.0,262144,2097152
20180424174635,,,,,6,113.0-114.0,262144,2097152
20180424174635,,,,,7,113.0-114.0,393216,3145728
20180424174636,,,,,3,113.0-114.0,524288,4194304
20180424174636,,,,,4,113.0-114.0,524288,4194304
20180424174636,,,,,-1,113.0-114.0,1966080,15728640
20180424174636,,,,,4,114.0-115.0,393216,3145728
20180424174641,,,,,7,114.0-115.0,393216,3145728
20180424174641,,,,,7,115.0-116.0,131072,1048576
20180424174641,,,,,7,116.0-117.0,0,0
20180424174641,,,,,7,117.0-118.0,0,0
20180424174641,,,,,7,118.0-119.0,0,0
20180424174641,,,,,7,119.0-120.0,0,0
20180424174641,,,,,5,114.0-115.0,524288,4194304
20180424174641,,,,,5,115.0-116.0,0,0
20180424174641,,,,,5,116.0-117.0,0,0
20180424174641,,,,,5,117.0-118.0,0,0
20180424174641,,,,,5,118.0-119.0,0,0
20180424174641,,,,,5,119.0-120.0,0,0
20180424174642,,,,,3,114.0-115.0,524288,4194304
20180424174642,,,,,4,115.0-116.0,262144,2097152
20180424174642,,,,,4,116.0-117.0,0,0
20180424174642,,,,,4,117.0-118.0,0,0
20180424174642,,,,,4,118.0-119.0,0,0
20180424174642,,,,,4,119.0-120.0,0,0
20180424174642,,,,,3,115.0-116.0,131072,1048576
20180424174642,,,,,3,116.0-117.0,0,0
20180424174642,,,,,3,117.0-118.0,0,0
20180424174642,,,,,3,118.0-119.0,0,0
20180424174642,,,,,3,119.0-120.0,0,0
20180424174642,,,,,5,120.0-121.0,786432,6291456
20180424174642,,,,,7,120.0-121.0,655360,5242880
20180424174642,,,,,4,120.0-121.0,393216,3145728
20180424174642,,,,,3,120.0-121.0,393216,3145728
20180424174643,,,,,5,121.0-122.0,1048576,8388608
20180424174643,,,,,4,121.0-122.0,524288,4194304
20180424174643,,,,,3,121.0-122.0,524288,4194304
20180424174644,,,,,7,121.0-122.0,524288,4194304
20180424174644,,,,,5,122.0-123.0,917504,7340032
20180424174644,,,,,4,122.0-123.0,655360,5242880
20180424174645,,,,,3,122.0-123.0,524288,4194304
20180424174645,,,,,7,122.0-123.0,393216,3145728
20180424174645,,,,,3,123.0-124.0,524288,4194304
20180424174645,,,,,4,123.0-124.0,655360,5242880
20180424174646,,,,,5,123.0-124.0,786432,6291456
20180424174646,,,,,7,123.0-124.0,393216,3145728
20180424174646,,,,,3,124.0-125.0,524288,4194304
20180424174646,,,,,5,124.0-125.0,524288,4194304
20180424174646,,,,,6,114.0-115.0,524288,4194304
20180424174646,,,,,-1,114.0-115.0,2359296,18874368
20180424174646,,,,,6,115.0-116.0,0,0
20180424174646,,,,,-1,115.0-116.0,524288,4194304
20180424174646,,,,,6,116.0-117.0,0,0
20180424174646,,,,,-1,116.0-117.0,0,0
20180424174646,,,,,6,117.0-118.0,0,0
20180424174646,,,,,-1,117.0-118.0,0,0
20180424174646,,,,,6,118.0-119.0,0,0
20180424174646,,,,,6,119.0-120.0,0,0
20180424174646,,,,,6,120.0-121.0,0,0
20180424174646,,,,,6,121.0-122.0,0,0
20180424174646,,,,,6,122.0-123.0,0,0
20180424174646,,,,,6,123.0-124.0,0,0
20180424174647,,,,,7,124.0-125.0,393216,3145728
20180424174647,,,,,4,124.0-125.0,524288,4194304
20180424174647,,,,,6,124.0-125.0,131072,1048576
20180424174647,,,,,5,125.0-126.0,524288,4194304
20180424174647,,,,,3,125.0-126.0,524288,4194304
20180424174647,,,,,4,125.0-126.0,393216,3145728
20180424174647,,,,,6,125.0-126.0,262144,2097152
20180424174647,,,,,7,125.0-126.0,393216,3145728
20180424174647,,,,,-1,125.0-126.0,2097152,16777216
20180424174648,,,,,4,126.0-127.0,655360,5242880
20180424174648,,,,,6,126.0-127.0,393216,3145728
20180424174648,,,,,3,126.0-127.0,786432,6291456
20180424174648,,,,,5,126.0-127.0,655360,5242880
20180424174649,,,,,7,126.0-127.0,524288,4194304
20180424174649,,,,,-1,126.0-127.0,3014656,24117248
20180424174649,,,,,4,127.0-128.0,524288,4194304
20180424174649,,,,,3,127.0-128.0,524288,4194304
20180424174649,,,,,6,127.0-128.0,393216,3145728
20180424174650,,,,,7,127.0-128.0,393216,3145728
20180424174650,,,,,5,127.0-128.0,524288,4194304
20180424174650,,,,,-1,127.0-128.0,2359296,18874368
20180424174650,,,,,3,128.0-129.0,655360,5242880
20180424174650,,,,,4,128.0-129.0,786432,6291456
20180424174650,,,,,5,128.0-129.0,262144,2097152
20180424174650,,,,,6,128.0-129.0,524288,4194304
20180424174651,,,,,7,128.0-129.0,393216,3145728
20180424174651,,,,,-1,128.0-129.0,2621440,20971520
20180424174651,,,,,4,129.0-130.0,655360,5242880
20180424174652,,,,,3,129.0-130.0,786432,6291456
20180424174652,,,,,6,129.0-130.0,393216,3145728
20180424174652,,,,,7,129.0-130.0,393216,3145728
20180424174652,,,,,5,129.0-130.0,524288,4194304
20180424174652,,,,,-1,129.0-130.0,2752512,22020096
20180424174652,,,,,3,130.0-131.0,524288,4194304
20180424174652,,,,,4,130.0-131.0,524288,4194304
20180424174652,,,,,6,130.0-131.0,393216,3145728
20180424174653,,,,,5,130.0-131.0,393216,3145728
20180424174653,,,,,7,130.0-131.0,524288,4194304
20180424174653,,,,,-1,130.0-131.0,2359296,18874368
20180424174653,,,,,3,131.0-132.0,786432,6291456
20180424174653,,,,,5,131.0-132.0,393216,3145728
20180424174654,,,,,4,131.0-132.0,524288,4194304
20180424174654,,,,,7,131.0-132.0,393216,3145728
20180424174654,,,,,6,131.0-132.0,524288,4194304
20180424174654,,,,,-1,131.0-132.0,2621440,20971520
20180424174654,,,,,5,132.0-133.0,262144,2097152
20180424174655,,,,,7,132.0-133.0,262144,2097152
20180424174655,,,,,3,132.0-133.0,524288,4194304
20180424174655,,,,,4,132.0-133.0,393216,3145728
20180424174655,,,,,6,132.0-133.0,262144,2097152
20180424174655,,,,,-1,132.0-133.0,1703936,13631488
20180424174656,,,,,3,133.0-134.0,262144,2097152
20180424174656,,,,,5,133.0-134.0,393216,3145728
20180424174656,,,,,4,133.0-134.0,262144,2097152
20180424174656,,,,,7,133.0-134.0,262144,2097152
20180424174656,,,,,6,133.0-134.0,262144,2097152
20180424174656,,,,,-1,133.0-134.0,1441792,11534336
20180424174656,,,,,5,134.0-135.0,393216,3145728
20180424174657,,,,,4,134.0-135.0,393216,3145728
20180424174657,,,,,7,134.0-135.0,393216,3145728
20180424174657,,,,,3,134.0-135.0,393216,3145728
20180424174657,,,,,6,134.0-135.0,262144,2097152
20180424174657,,,,,-1,134.0-135.0,1835008,14680064
20180424174657,,,,,5,135.0-136.0,262144,2097152
20180424174658,,,,,3,135.0-136.0,262144,2097152
20180424174658,,,,,4,135.0-136.0,393216,3145728
20180424174658,,,,,6,135.0-136.0,262144,2097152
20180424174658,,,,,7,135.0-136.0,262144,2097152
20180424174658,,,,,-1,135.0-136.0,1441792,11534336
20180424174659,,,,,5,136.0-137.0,393216,3145728
20180424174659,,,,,3,136.0-137.0,262144,2097152
20180424174659,,,,,7,136.0-137.0,393216,3145728
20180424174659,,,,,6,136.0-137.0,393216,3145728
20180424174659,,,,,4,136.0-137.0,393216,3145728
20180424174659,,,,,-1,136.0-137.0,1835008,14680064
20180424174659,,,,,6,137.0-138.0,262144,2097152
20180424174659,,,,,4,137.0-138.0,262144,2097152
20180424174700,,,,,3,137.0-138.0,262144,2097152
20180424174700,,,,,7,137.0-138.0,262144,2097152
20180424174700,,,,,5,137.0-138.0,393216,3145728
20180424174700,,,,,-1,137.0-138.0,1441792,11534336
20180424174700,,,,,6,138.0-139.0,655360,5242880
20180424174700,,,,,3,138.0-139.0,262144,2097152
20180424174701,,,,,4,138.0-139.0,393216,3145728
20180424174701,,,,,5,138.0-139.0,262144,2097152
20180424174701,,,,,7,138.0-139.0,262144,2097152
20180424174701,,,,,-1,138.0-139.0,1835008,14680064
20180424174701,,,,,6,139.0-140.0,655360,5242880
20180424174702,,,,,4,139.0-140.0,524288,4194304
20180424174702,,,,,7,139.0-140.0,131072,1048576
20180424174702,,,,,3,139.0-140.0,393216,3145728
20180424174702,,,,,5,139.0-140.0,262144,2097152
20180424174702,,,,,-1,139.0-140.0,1966080,15728640
20180424174702,,,,,6,140.0-141.0,655360,5242880
20180424174702,,,,,5,140.0-141.0,131072,1048576
20180424174703,,,,,4,140.0-141.0,262144,2097152
20180424174703,,,,,3,140.0-141.0,262144,2097152
20180424174703,,,,,7,140.0-141.0,262144,2097152
20180424174703,,,,,-1,140.0-141.0,1572864,12582912
20180424174703,,,,,6,141.0-142.0,655360,5242880
20180424174703,,,,,5,141.0-142.0,393216,3145728
20180424174704,,,,,3,141.0-142.0,262144,2097152
20180424174704,,,,,7,141.0-142.0,131072,1048576
20180424174704,,,,,4,141.0-142.0,393216,3145728
20180424174704,,,,,-1,141.0-142.0,1835008,14680064
20180424174704,,,,,6,142.0-143.0,786432,6291456
20180424174705,,,,,4,142.0-143.0,262144,2097152
20180424174705,,,,,5,142.0-143.0,393216,3145728
20180424174705,,,,,3,142.0-143.0,393216,3145728
20180424174705,,,,,7,142.0-143.0,262144,2097152
20180424174705,,,,,-1,142.0-143.0,2097152,16777216
20180424174706,,,,,6,143.0-144.0,524288,4194304
20180424174706,,,,,3,143.0-144.0,131072,1048576
20180424174706,,,,,5,143.0-144.0,262144,2097152
20180424174706,,,,,4,143.0-144.0,262144,2097152
20180424174706,,,,,7,143.0-144.0,131072,1048576
20180424174706,,,,,-1,143.0-144.0,1310720,10485760
20180424174706,,,,,4,144.0-145.0,262144,2097152
20180424174706,,,,,6,144.0-145.0,524288,4194304
20180424174706,,,,,3,144.0-145.0,393216,3145728
20180424174707,,,,,5,144.0-145.0,393216,3145728
20180424174707,,,,,7,144.0-145.0,262144,2097152
20180424174707,,,,,-1,144.0-145.0,1835008,14680064
20180424174708,,,,,6,145.0-146.0,655360,5242880
20180424174708,,,,,3,145.0-146.0,524288,4194304
20180424174708,,,,,4,145.0-146.0,524288,4194304
20180424174708,,,,,5,145.0-146.0,393216,3145728
20180424174708,,,,,7,145.0-146.0,262144,2097152
20180424174708,,,,,-1,145.0-146.0,2359296,18874368
20180424174708,,,,,3,146.0-147.0,262144,2097152
20180424174709,,,,,6,146.0-147.0,393216,3145728
20180424174709,,,,,4,146.0-147.0,262144,2097152
20180424174709,,,,,5,146.0-147.0,262144,2097152
20180424174709,,,,,7,146.0-147.0,131072,1048576
20180424174709,,,,,-1,146.0-147.0,1310720,10485760
20180424174709,,,,,3,147.0-148.0,393216,3145728
20180424174709,,,,,6,147.0-148.0,393216,3145728
20180424174709,,,,,4,147.0-148.0,262144,2097152
20180424174710,,,,,5,147.0-148.0,393216,3145728
20180424174710,,,,,7,147.0-148.0,262144,2097152
20180424174710,,,,,-1,147.0-148.0,1703936,13631488
20180424174710,,,,,3,148.0-149.0,524288,4194304
20180424174710,,,,,6,148.0-149.0,524288,4194304
20180424174711,,,,,4,148.0-149.0,393216,3145728
20180424174711,,,,,5,148.0-149.0,393216,3145728
20180424174711,,,,,7,148.0-149.0,131072,1048576
20180424174711,,,,,-1,148.0-149.0,1966080,15728640
20180424174711,,,,,3,149.0-150.0,524288,4194304
20180424174711,,,,,5,149.0-150.0,393216,3145728
20180424174712,,,,,4,149.0-150.0,393216,3145728
20180424174712,,,,,7,149.0-150.0,262144,2097152
20180424174712,,,,,6,149.0-150.0,524288,4194304
20180424174712,,,,,-1,149.0-150.0,2097152,16777216
20180424174712,,,,,3,150.0-151.0,655360,5242880
20180424174712,,,,,4,150.0-151.0,393216,3145728
20180424174713,,,,,5,150.0-151.0,655360,5242880
20180424174713,,,,,7,150.0-151.0,393216,3145728
20180424174713,,,,,6,150.0-151.0,393216,3145728
20180424174713,,,,,-1,150.0-151.0,2490368,19922944
20180424174713,,,,,5,151.0-152.0,524288,4194304
20180424174713,,,,,3,151.0-152.0,524288,4194304
20180424174714,,,,,6,151.0-152.0,393216,3145728
20180424174714,,,,,7,151.0-152.0,393216,3145728
20180424174714,,,,,4,151.0-152.0,524288,4194304
20180424174714,,,,,-1,151.0-152.0,2359296,18874368
20180424174714,,,,,5,152.0-153.0,655360,5242880
20180424174715,,,,,3,152.0-153.0,524288,4194304
20180424174715,,,,,4,152.0-153.0,262144,2097152
20180424174715,,,,,7,152.0-153.0,262144,2097152
20180424174715,,,,,6,152.0-153.0,393216,3145728
20180424174715,,,,,-1,152.0-153.0,2097152,16777216
20180424174715,,,,,5,153.0-154.0,524288,4194304
20180424174716,,,,,6,153.0-154.0,262144,2097152
20180424174716,,,,,4,153.0-154.0,262144,2097152
20180424174716,,,,,3,153.0-154.0,393216,3145728
20180424174716,,,,,7,153.0-154.0,393216,3145728
20180424174716,,,,,-1,153.0-154.0,1835008,14680064
20180424174716,,,,,5,154.0-155.0,786432,6291456
20180424174716,,,,,3,154.0-155.0,262144,2097152
20180424174716,,,,,7,154.0-155.0,262144,2097152
20180424174716,,,,,6,154.0-155.0,393216,3145728
20180424174717,,,,,4,154.0-155.0,393216,3145728
20180424174717,,,,,-1,154.0-155.0,2097152,16777216
20180424174718,,,,,5,155.0-156.0,786432,6291456
20180424174718,,,,,6,155.0-156.0,524288,4194304
20180424174718,,,,,3,155.0-156.0,524288,4194304
20180424174718,,,,,7,155.0-156.0,524288,4194304
20180424174718,,,,,4,155.0-156.0,393216,3145728
20180424174718,,,,,-1,155.0-156.0,2752512,22020096
20180424174718,,,,,7,156.0-157.0,262144,2097152
20180424174718,,,,,6,156.0-157.0,262144,2097152
20180424174718,,,,,5,156.0-157.0,524288,4194304
20180424174719,,,,,4,156.0-157.0,262144,2097152
20180424174719,,,,,3,156.0-157.0,393216,3145728
20180424174719,,,,,-1,156.0-157.0,1703936,13631488
20180424174719,,,,,3,157.0-158.0,262144,2097152
20180424174719,,,,,5,157.0-158.0,393216,3145728
20180424174719,,,,,7,157.0-158.0,393216,3145728
20180424174720,,,,,6,157.0-158.0,393216,3145728
20180424174720,,,,,4,157.0-158.0,393216,3145728
20180424174720,,,,,-1,157.0-158.0,1835008,14680064
20180424174720,,,,,3,158.0-159.0,393216,3145728
20180424174721,,,,,5,158.0-159.0,655360,5242880
20180424174721,,,,,7,158.0-159.0,393216,3145728
20180424174721,,,,,4,158.0-159.0,393216,3145728
20180424174721,,,,,6,158.0-159.0,393216,3145728
20180424174721,,,,,-1,158.0-159.0,2228224,17825792
20180424174721,,,,,5,159.0-160.0,524288,4194304
20180424174721,,,,,3,159.0-160.0,393216,3145728
20180424174722,,,,,6,159.0-160.0,262144,2097152
20180424174722,,,,,4,159.0-160.0,393216,3145728
20180424174722,,,,,7,159.0-160.0,393216,3145728
20180424174722,,,,,-1,159.0-160.0,1966080,15728640
20180424174722,,,,,5,160.0-161.0,655360,5242880
20180424174722,,,,,3,160.0-161.0,524288,4194304
20180424174722,,,,,6,160.0-161.0,524288,4194304
20180424174723,,,,,4,160.0-161.0,393216,3145728
20180424174723,,,,,7,160.0-161.0,393216,3145728
20180424174723,,,,,-1,160.0-161.0,2490368,19922944
20180424174724,,,,,3,161.0-162.0,655360,5242880
20180424174724,,,,,7,161.0-162.0,262144,2097152
20180424174724,,,,,6,161.0-162.0,524288,4194304
20180424174724,,,,,5,161.0-162.0,786432,6291456
20180424174724,,,,,4,161.0-162.0,393216,3145728
20180424174724,,,,,-1,161.0-162.0,2621440,20971520
20180424174724,,,,,6,162.0-163.0,393216,3145728
20180424174724,,,,,5,162.0-163.0,393216,3145728
20180424174724,,,,,3,162.0-163.0,393216,3145728
20180424174725,,,,,7,162.0-163.0,393216,3145728
20180424174725,,,,,4,162.0-163.0,262144,2097152
20180424174725,,,,,-1,162.0-163.0,1835008,14680064
20180424174725,,,,,3,163.0-164.0,524288,4194304
20180424174725,,,,,6,163.0-164.0,655360,5242880
20180424174725,,,,,5,163.0-164.0,655360,5242880
20180424174726,,,,,4,163.0-164.0,262144,2097152
20180424174726,,,,,7,163.0-164.0,393216,3145728
20180424174726,,,,,-1,163.0-164.0,2490368,19922944
20180424174726,,,,,5,164.0-165.0,524288,4194304
20180424174726,,,,,3,164.0-165.0,524288,4194304
20180424174727,,,,,6,164.0-165.0,524288,4194304
20180424174727,,,,,4,164.0-165.0,393216,3145728
20180424174727,,,,,7,164.0-165.0,393216,3145728
20180424174727,,,,,-1,164.0-165.0,2359296,18874368
20180424174727,,,,,3,165.0-166.0,524288,4194304
20180424174727,,,,,6,165.0-166.0,393216,3145728
20180424174727,,,,,4,165.0-166.0,262144,2097152
20180424174727,,,,,7,165.0-166.0,262144,2097152
20180424174727,,,,,5,165.0-166.0,655360,5242880
20180424174727,,,,,-1,165.0-166.0,2097152,16777216
20180424174728,,,,,5,166.0-167.0,655360,5242880
20180424174728,,,,,4,166.0-167.0,393216,3145728
20180424174728,,,,,6,166.0-167.0,524288,4194304
20180424174728,,,,,7,166.0-167.0,393216,3145728
20180424174729,,,,,3,166.0-167.0,655360,5242880
20180424174729,,,,,-1,166.0-167.0,2621440,20971520
20180424174729,,,,,6,167.0-168.0,524288,4194304
20180424174729,,,,,3,167.0-168.0,262144,2097152
20180424174730,,,,,5,167.0-168.0,786432,6291456
20180424174730,,,,,7,167.0-168.0,524288,4194304
20180424174730,,,,,4,167.0-168.0,524288,4194304
20180424174730,,,,,-1,167.0-168.0,2621440,20971520
20180424174730,,,,,5,168.0-169.0,393216,3145728
20180424174730,,,,,3,168.0-169.0,393216,3145728
20180424174730,,,,,4,168.0-169.0,262144,2097152
20180424174731,,,,,7,168.0-169.0,262144,2097152
20180424174731,,,,,6,168.0-169.0,524288,4194304
20180424174731,,,,,-1,168.0-169.0,1835008,14680064
20180424174731,,,,,3,169.0-170.0,524288,4194304
20180424174731,,,,,6,169.0-170.0,393216,3145728
20180424174732,,,,,5,169.0-170.0,655360,5242880
20180424174732,,,,,4,169.0-170.0,524288,4194304
20180424174732,,,,,7,169.0-170.0,524288,4194304
20180424174732,,,,,-1,169.0-170.0,2621440,20971520
20180424174732,,,,,3,170.0-171.0,524288,4194304
20180424174733,,,,,7,170.0-171.0,262144,2097152
20180424174733,,,,,5,170.0-171.0,393216,3145728
20180424174733,,,,,4,170.0-171.0,262144,2097152
20180424174733,,,,,6,170.0-171.0,524288,4194304
20180424174733,,,,,-1,170.0-171.0,1966080,15728640
20180424174733,,,,,3,171.0-172.0,524288,4194304
20180424174733,,,,,5,171.0-172.0,393216,3145728
20180424174734,,,,,6,171.0-172.0,262144,2097152
20180424174734,,,,,7,171.0-172.0,393216,3145728
20180424174734,,,,,4,171.0-172.0,262144,2097152
