DateTime,,,,,Ident,Secs,TX,RX
20180424153845,,,,,3,7.0-8.0,393216,3145728
20180424153845,,,,,4,7.0-8.0,393216,3145728
20180424153845,,,,,5,7.0-8.0,524288,4194304
20180424153845,,,,,6,7.0-8.0,655360,5242880
20180424153845,,,,,7,7.0-8.0,393216,3145728
20180424153845,,,,,-1,7.0-8.0,2359296,18874368
20180424153846,,,,,3,8.0-9.0,655360,5242880
20180424153846,,,,,5,8.0-9.0,655360,5242880
20180424153846,,,,,6,8.0-9.0,655360,5242880
20180424153846,,,,,7,8.0-9.0,524288,4194304
20180424153846,,,,,4,8.0-9.0,524288,4194304
20180424153846,,,,,-1,8.0-9.0,3014656,24117248
20180424153847,,,,,5,9.0-10.0,524288,4194304
20180424153847,,,,,3,9.0-10.0,655360,5242880
20180424153847,,,,,4,9.0-10.0,393216,3145728
20180424153847,,,,,7,9.0-10.0,524288,4194304
20180424153848,,,,,6,9.0-10.0,524288,4194304
20180424153848,,,,,-1,9.0-10.0,2621440,20971520
20180424153848,,,,,7,10.0-11.0,393216,3145728
20180424153848,,,,,3,10.0-11.0,524288,4194304
20180424153848,,,,,4,10.0-11.0,393216,3145728
20180424153848,,,,,5,10.0-11.0,524288,4194304
20180424153848,,,,,6,10.0-11.0,393216,3145728
20180424153848,,,,,-1,10.0-11.0,2228224,17825792
20180424153849,,,,,3,11.0-12.0,786432,6291456
20180424153849,,,,,7,11.0-12.0,524288,4194304
20180424153849,,,,,5,11.0-12.0,524288,4194304
20180424153849,,,,,6,11.0-12.0,524288,4194304
20180424153849,,,,,4,11.0-12.0,524288,4194304
20180424153849,,,,,-1,11.0-12.0,2883584,23068672
20180424153850,,,,,7,12.0-13.0,393216,3145728
20180424153850,,,,,6,12.0-13.0,393216,3145728
20180424153850,,,,,3,12.0-13.0,655360,5242880
20180424153850,,,,,5,12.0-13.0,524288,4194304
20180424153850,,,,,4,12.0-13.0,393216,3145728
20180424153850,,,,,-1,12.0-13.0,2359296,18874368
20180424153851,,,,,5,13.0-14.0,393216,3145728
20180424153851,,,,,3,13.0-14.0,524288,4194304
20180424153851,,,,,6,13.0-14.0,524288,4194304
20180424153851,,,,,4,13.0-14.0,393216,3145728
20180424153851,,,,,7,13.0-14.0,524288,4194304
20180424153851,,,,,-1,13.0-14.0,2359296,18874368
20180424153852,,,,,6,14.0-15.0,524288,4194304
20180424153852,,,,,3,14.0-15.0,524288,4194304
20180424153852,,,,,4,14.0-15.0,393216,3145728
20180424153852,,,,,7,14.0-15.0,393216,3145728
20180424153852,,,,,5,14.0-15.0,655360,5242880
20180424153852,,,,,-1,14.0-15.0,2490368,19922944
20180424153853,,,,,3,15.0-16.0,655360,5242880
20180424153853,,,,,6,15.0-16.0,524288,4194304
20180424153853,,,,,4,15.0-16.0,524288,4194304
20180424153853,,,,,7,15.0-16.0,524288,4194304
20180424153853,,,,,5,15.0-16.0,393216,3145728
20180424153853,,,,,-1,15.0-16.0,2621440,20971520
20180424153854,,,,,7,16.0-17.0,524288,4194304
20180424153854,,,,,3,16.0-17.0,524288,4194304
20180424153854,,,,,4,16.0-17.0,524288,4194304
20180424153854,,,,,5,16.0-17.0,262144,2097152
20180424153854,,,,,6,16.0-17.0,524288,4194304
20180424153854,,,,,-1,16.0-17.0,2359296,18874368
20180424153855,,,,,7,17.0-18.0,655360,5242880
20180424153855,,,,,3,17.0-18.0,655360,5242880
20180424153855,,,,,4,17.0-18.0,655360,5242880
20180424153855,,,,,5,17.0-18.0,393216,3145728
20180424153855,,,,,6,17.0-18.0,524288,4194304
20180424153855,,,,,-1,17.0-18.0,2883584,23068672
20180424153856,,,,,4,18.0-19.0,393216,3145728
20180424153856,,,,,6,18.0-19.0,393216,3145728
20180424153856,,,,,7,18.0-19.0,524288,4194304
20180424153856,,,,,5,18.0-19.0,393216,3145728
20180424153856,,,,,3,18.0-19.0,524288,4194304
20180424153856,,,,,-1,18.0-19.0,2228224,17825792
20180424153857,,,,,7,19.0-20.0,524288,4194304
20180424153857,,,,,4,19.0-20.0,655360,5242880
20180424153857,,,,,6,19.0-20.0,655360,5242880
20180424153857,,,,,3,19.0-20.0,524288,4194304
20180424153857,,,,,5,19.0-20.0,524288,4194304
20180424153857,,,,,-1,19.0-20.0,2883584,23068672
20180424153858,,,,,3,20.0-21.0,393216,3145728
20180424153858,,,,,5,20.0-21.0,393216,3145728
20180424153858,,,,,6,20.0-21.0,524288,4194304
20180424153858,,,,,4,20.0-21.0,655360,5242880
20180424153858,,,,,7,20.0-21.0,786432,6291456
20180424153858,,,,,-1,20.0-21.0,2752512,22020096
20180424153859,,,,,4,21.0-22.0,524288,4194304
20180424153859,,,,,7,21.0-22.0,393216,3145728
20180424153859,,,,,5,21.0-22.0,524288,4194304
20180424153859,,,,,3,21.0-22.0,524288,4194304
20180424153859,,,,,6,21.0-22.0,655360,5242880
20180424153859,,,,,-1,21.0-22.0,2621440,20971520
20180424153900,,,,,5,22.0-23.0,524288,4194304
20180424153900,,,,,3,22.0-23.0,524288,4194304
20180424153900,,,,,4,22.0-23.0,655360,5242880
20180424153900,,,,,7,22.0-23.0,786432,6291456
20180424153900,,,,,6,22.0-23.0,524288,4194304
20180424153900,,,,,-1,22.0-23.0,3014656,24117248
20180424153901,,,,,5,23.0-24.0,393216,3145728
20180424153901,,,,,7,23.0-24.0,393216,3145728
20180424153901,,,,,6,23.0-24.0,262144,2097152
20180424153901,,,,,4,23.0-24.0,524288,4194304
20180424153901,,,,,3,23.0-24.0,524288,4194304
20180424153901,,,,,-1,23.0-24.0,2097152,16777216
20180424153902,,,,,3,24.0-25.0,393216,3145728
20180424153902,,,,,5,24.0-25.0,524288,4194304
20180424153902,,,,,7,24.0-25.0,524288,4194304
20180424153902,,,,,4,24.0-25.0,393216,3145728
20180424153902,,,,,6,24.0-25.0,393216,3145728
20180424153902,,,,,-1,24.0-25.0,2228224,17825792
20180424153903,,,,,7,25.0-26.0,524288,4194304
20180424153903,,,,,4,25.0-26.0,524288,4194304
20180424153903,,,,,3,25.0-26.0,655360,5242880
20180424153903,,,,,5,25.0-26.0,655360,5242880
20180424153903,,,,,6,25.0-26.0,393216,3145728
20180424153903,,,,,-1,25.0-26.0,2752512,22020096
20180424153904,,,,,3,26.0-27.0,524288,4194304
20180424153904,,,,,7,26.0-27.0,524288,4194304
20180424153904,,,,,5,26.0-27.0,524288,4194304
20180424153904,,,,,4,26.0-27.0,524288,4194304
20180424153904,,,,,6,26.0-27.0,393216,3145728
20180424153904,,,,,-1,26.0-27.0,2490368,19922944
20180424153905,,,,,5,27.0-28.0,655360,5242880
20180424153905,,,,,3,27.0-28.0,655360,5242880
20180424153905,,,,,6,27.0-28.0,393216,3145728
20180424153905,,,,,7,27.0-28.0,655360,5242880
20180424153905,,,,,4,27.0-28.0,524288,4194304
20180424153905,,,,,-1,27.0-28.0,2883584,23068672
20180424153906,,,,,5,28.0-29.0,524288,4194304
20180424153906,,,,,7,28.0-29.0,524288,4194304
20180424153906,,,,,4,28.0-29.0,393216,3145728
20180424153906,,,,,6,28.0-29.0,524288,4194304
20180424153906,,,,,3,28.0-29.0,524288,4194304
20180424153906,,,,,-1,28.0-29.0,2490368,19922944
20180424153907,,,,,6,29.0-30.0,393216,3145728
20180424153907,,,,,7,29.0-30.0,524288,4194304
20180424153907,,,,,4,29.0-30.0,524288,4194304
20180424153907,,,,,5,29.0-30.0,655360,5242880
20180424153907,,,,,3,29.0-30.0,393216,3145728
20180424153907,,,,,-1,29.0-30.0,2490368,19922944
20180424153908,,,,,4,30.0-31.0,524288,4194304
20180424153908,,,,,5,30.0-31.0,524288,4194304
20180424153908,,,,,6,30.0-31.0,655360,5242880
20180424153908,,,,,7,30.0-31.0,655360,5242880
20180424153908,,,,,3,30.0-31.0,393216,3145728
20180424153908,,,,,-1,30.0-31.0,2752512,22020096
20180424153909,,,,,7,31.0-32.0,524288,4194304
20180424153909,,,,,4,31.0-32.0,655360,5242880
20180424153909,,,,,6,31.0-32.0,655360,5242880
20180424153909,,,,,5,31.0-32.0,655360,5242880
20180424153909,,,,,3,31.0-32.0,393216,3145728
20180424153909,,,,,-1,31.0-32.0,2883584,23068672
20180424153910,,,,,5,32.0-33.0,393216,3145728
20180424153910,,,,,6,32.0-33.0,393216,3145728
20180424153910,,,,,4,32.0-33.0,524288,4194304
20180424153910,,,,,7,32.0-33.0,524288,4194304
20180424153910,,,,,3,32.0-33.0,393216,3145728
20180424153910,,,,,-1,32.0-33.0,2228224,17825792
20180424153911,,,,,6,33.0-34.0,524288,4194304
20180424153911,,,,,5,33.0-34.0,524288,4194304
20180424153911,,,,,7,33.0-34.0,524288,4194304
20180424153911,,,,,4,33.0-34.0,655360,5242880
20180424153911,,,,,3,33.0-34.0,393216,3145728
20180424153911,,,,,-1,33.0-34.0,2621440,20971520
20180424153912,,,,,6,34.0-35.0,655360,5242880
20180424153912,,,,,4,34.0-35.0,524288,4194304
20180424153912,,,,,5,34.0-35.0,524288,4194304
20180424153913,,,,,7,34.0-35.0,524288,4194304
20180424153913,,,,,3,34.0-35.0,393216,3145728
20180424153913,,,,,-1,34.0-35.0,2621440,20971520
20180424153913,,,,,4,35.0-36.0,524288,4194304
20180424153913,,,,,6,35.0-36.0,655360,5242880
20180424153913,,,,,5,35.0-36.0,393216,3145728
20180424153913,,,,,3,35.0-36.0,262144,2097152
20180424153913,,,,,7,35.0-36.0,393216,3145728
20180424153913,,,,,-1,35.0-36.0,2228224,17825792
20180424153914,,,,,5,36.0-37.0,524288,4194304
20180424153914,,,,,6,36.0-37.0,786432,6291456
20180424153914,,,,,4,36.0-37.0,786432,6291456
20180424153914,,,,,7,36.0-37.0,393216,3145728
20180424153915,,,,,3,36.0-37.0,524288,4194304
20180424153915,,,,,-1,36.0-37.0,3014656,24117248
20180424153915,,,,,6,37.0-38.0,524288,4194304
20180424153915,,,,,4,37.0-38.0,524288,4194304
20180424153915,,,,,7,37.0-38.0,393216,3145728
20180424153915,,,,,5,37.0-38.0,393216,3145728
20180424153915,,,,,3,37.0-38.0,262144,2097152
20180424153915,,,,,-1,37.0-38.0,2097152,16777216
20180424153916,,,,,6,38.0-39.0,655360,5242880
20180424153916,,,,,7,38.0-39.0,393216,3145728
20180424153916,,,,,3,38.0-39.0,393216,3145728
20180424153916,,,,,5,38.0-39.0,393216,3145728
20180424153916,,,,,4,38.0-39.0,524288,4194304
20180424153916,,,,,-1,38.0-39.0,2359296,18874368
20180424153917,,,,,4,39.0-40.0,393216,3145728
20180424153917,,,,,5,39.0-40.0,524288,4194304
20180424153917,,,,,3,39.0-40.0,524288,4194304
20180424153917,,,,,6,39.0-40.0,655360,5242880
20180424153917,,,,,7,39.0-40.0,655360,5242880
20180424153917,,,,,-1,39.0-40.0,2752512,22020096
20180424153918,,,,,3,40.0-41.0,393216,3145728
20180424153918,,,,,6,40.0-41.0,393216,3145728
20180424153918,,,,,7,40.0-41.0,393216,3145728
20180424153918,,,,,4,40.0-41.0,393216,3145728
20180424153918,,,,,5,40.0-41.0,524288,4194304
20180424153918,,,,,-1,40.0-41.0,2097152,16777216
20180424153919,,,,,4,41.0-42.0,393216,3145728
20180424153919,,,,,7,41.0-42.0,524288,4194304
20180424153919,,,,,3,41.0-42.0,524288,4194304
20180424153919,,,,,5,41.0-42.0,524288,4194304
20180424153919,,,,,6,41.0-42.0,524288,4194304
20180424153919,,,,,-1,41.0-42.0,2490368,19922944
20180424153920,,,,,5,42.0-43.0,393216,3145728
20180424153920,,,,,4,42.0-43.0,524288,4194304
20180424153920,,,,,6,42.0-43.0,393216,3145728
20180424153920,,,,,3,42.0-43.0,524288,4194304
20180424153921,,,,,7,42.0-43.0,524288,4194304
20180424153921,,,,,-1,42.0-43.0,2359296,18874368
20180424153921,,,,,3,43.0-44.0,393216,3145728
20180424153921,,,,,5,43.0-44.0,524288,4194304
20180424153921,,,,,7,43.0-44.0,262144,2097152
20180424153921,,,,,6,43.0-44.0,393216,3145728
20180424153921,,,,,4,43.0-44.0,524288,4194304
20180424153921,,,,,-1,43.0-44.0,2097152,16777216
20180424153922,,,,,7,44.0-45.0,524288,4194304
20180424153922,,,,,5,44.0-45.0,655360,5242880
20180424153922,,,,,3,44.0-45.0,655360,5242880
20180424153922,,,,,6,44.0-45.0,524288,4194304
20180424153922,,,,,4,44.0-45.0,524288,4194304
20180424153922,,,,,-1,44.0-45.0,2883584,23068672
20180424153923,,,,,6,45.0-46.0,524288,4194304
20180424153923,,,,,4,45.0-46.0,393216,3145728
20180424153923,,,,,5,45.0-46.0,524288,4194304
20180424153923,,,,,7,45.0-46.0,524288,4194304
20180424153924,,,,,3,45.0-46.0,524288,4194304
20180424153924,,,,,-1,45.0-46.0,2490368,19922944
20180424153924,,,,,7,46.0-47.0,524288,4194304
20180424153924,,,,,6,46.0-47.0,655360,5242880
20180424153924,,,,,4,46.0-47.0,393216,3145728
20180424153924,,,,,3,46.0-47.0,393216,3145728
20180424153924,,,,,5,46.0-47.0,524288,4194304
20180424153924,,,,,-1,46.0-47.0,2490368,19922944
20180424153925,,,,,3,47.0-48.0,393216,3145728
20180424153925,,,,,6,47.0-48.0,786432,6291456
20180424153925,,,,,7,47.0-48.0,655360,5242880
20180424153925,,,,,5,47.0-48.0,393216,3145728
20180424153925,,,,,4,47.0-48.0,524288,4194304
20180424153925,,,,,-1,47.0-48.0,2752512,22020096
20180424153926,,,,,6,48.0-49.0,655360,5242880
20180424153926,,,,,7,48.0-49.0,524288,4194304
20180424153926,,,,,4,48.0-49.0,393216,3145728
20180424153926,,,,,3,48.0-49.0,655360,5242880
20180424153926,,,,,5,48.0-49.0,524288,4194304
20180424153926,,,,,-1,48.0-49.0,2752512,22020096
20180424153927,,,,,3,49.0-50.0,524288,4194304
20180424153927,,,,,7,49.0-50.0,524288,4194304
20180424153927,,,,,4,49.0-50.0,524288,4194304
20180424153927,,,,,5,49.0-50.0,524288,4194304
20180424153927,,,,,6,49.0-50.0,524288,4194304
20180424153927,,,,,-1,49.0-50.0,2621440,20971520
20180424153928,,,,,4,50.0-51.0,524288,4194304
20180424153928,,,,,3,50.0-51.0,524288,4194304
20180424153928,,,,,6,50.0-51.0,393216,3145728
20180424153928,,,,,7,50.0-51.0,524288,4194304
20180424153928,,,,,5,50.0-51.0,524288,4194304
20180424153928,,,,,-1,50.0-51.0,2490368,19922944
20180424153929,,,,,4,51.0-52.0,524288,4194304
20180424153929,,,,,5,51.0-52.0,393216,3145728
20180424153929,,,,,7,51.0-52.0,524288,4194304
20180424153929,,,,,3,51.0-52.0,524288,4194304
20180424153929,,,,,6,51.0-52.0,524288,4194304
20180424153929,,,,,-1,51.0-52.0,2490368,19922944
20180424153930,,,,,7,52.0-53.0,655360,5242880
20180424153930,,,,,3,52.0-53.0,524288,4194304
20180424153930,,,,,4,52.0-53.0,655360,5242880
20180424153930,,,,,5,52.0-53.0,524288,4194304
20180424153930,,,,,6,52.0-53.0,393216,3145728
20180424153930,,,,,-1,52.0-53.0,2752512,22020096
20180424153931,,,,,3,53.0-54.0,524288,4194304
20180424153931,,,,,6,53.0-54.0,262144,2097152
20180424153931,,,,,5,53.0-54.0,393216,3145728
20180424153931,,,,,7,53.0-54.0,655360,5242880
20180424153931,,,,,4,53.0-54.0,524288,4194304
20180424153931,,,,,-1,53.0-54.0,2359296,18874368
20180424153932,,,,,3,54.0-55.0,524288,4194304
20180424153932,,,,,5,54.0-55.0,393216,3145728
20180424153932,,,,,7,54.0-55.0,524288,4194304
20180424153932,,,,,4,54.0-55.0,393216,3145728
20180424153932,,,,,6,54.0-55.0,393216,3145728
20180424153932,,,,,-1,54.0-55.0,2228224,17825792
20180424153933,,,,,5,55.0-56.0,524288,4194304
20180424153933,,,,,3,55.0-56.0,786432,6291456
20180424153933,,,,,4,55.0-56.0,393216,3145728
20180424153933,,,,,7,55.0-56.0,524288,4194304
20180424153933,,,,,6,55.0-56.0,393216,3145728
20180424153933,,,,,-1,55.0-56.0,2621440,20971520
20180424153934,,,,,3,56.0-57.0,655360,5242880
20180424153934,,,,,5,56.0-57.0,655360,5242880
20180424153934,,,,,7,56.0-57.0,393216,3145728
20180424153934,,,,,4,56.0-57.0,524288,4194304
20180424153934,,,,,6,56.0-57.0,393216,3145728
20180424153934,,,,,-1,56.0-57.0,2621440,20971520
20180424153935,,,,,3,57.0-58.0,786432,6291456
20180424153935,,,,,4,57.0-58.0,524288,4194304
20180424153935,,,,,5,57.0-58.0,655360,5242880
20180424153935,,,,,6,57.0-58.0,393216,3145728
20180424153935,,,,,7,57.0-58.0,524288,4194304
20180424153935,,,,,-1,57.0-58.0,2883584,23068672
20180424153936,,,,,3,58.0-59.0,655360,5242880
20180424153936,,,,,5,58.0-59.0,524288,4194304
20180424153936,,,,,4,58.0-59.0,524288,4194304
20180424153936,,,,,6,58.0-59.0,393216,3145728
20180424153936,,,,,7,58.0-59.0,393216,3145728
20180424153936,,,,,-1,58.0-59.0,2490368,19922944
20180424153937,,,,,6,59.0-60.0,393216,3145728
20180424153937,,,,,3,59.0-60.0,655360,5242880
20180424153937,,,,,4,59.0-60.0,524288,4194304
20180424153937,,,,,5,59.0-60.0,786432,6291456
20180424153938,,,,,7,59.0-60.0,393216,3145728
20180424153938,,,,,-1,59.0-60.0,2752512,22020096
20180424153938,,,,,4,60.0-61.0,524288,4194304
20180424153938,,,,,5,60.0-61.0,524288,4194304
20180424153938,,,,,3,60.0-61.0,524288,4194304
20180424153938,,,,,6,60.0-61.0,524288,4194304
20180424153938,,,,,7,60.0-61.0,393216,3145728
20180424153938,,,,,-1,60.0-61.0,2490368,19922944
20180424153939,,,,,3,61.0-62.0,524288,4194304
20180424153939,,,,,4,61.0-62.0,655360,5242880
20180424153939,,,,,7,61.0-62.0,393216,3145728
20180424153939,,,,,5,61.0-62.0,655360,5242880
20180424153939,,,,,6,61.0-62.0,524288,4194304
20180424153939,,,,,-1,61.0-62.0,2752512,22020096
20180424153940,,,,,3,62.0-63.0,524288,4194304
20180424153940,,,,,5,62.0-63.0,393216,3145728
20180424153940,,,,,7,62.0-63.0,393216,3145728
20180424153940,,,,,4,62.0-63.0,524288,4194304
20180424153940,,,,,6,62.0-63.0,524288,4194304
20180424153940,,,,,-1,62.0-63.0,2359296,18874368
20180424153941,,,,,5,63.0-64.0,655360,5242880
20180424153941,,,,,3,63.0-64.0,655360,5242880
20180424153941,,,,,4,63.0-64.0,524288,4194304
20180424153941,,,,,7,63.0-64.0,524288,4194304
20180424153941,,,,,6,63.0-64.0,524288,4194304
20180424153941,,,,,-1,63.0-64.0,2883584,23068672
20180424153942,,,,,5,64.0-65.0,655360,5242880
20180424153942,,,,,3,64.0-65.0,524288,4194304
20180424153942,,,,,6,64.0-65.0,524288,4194304
20180424153942,,,,,7,64.0-65.0,524288,4194304
20180424153942,,,,,4,64.0-65.0,524288,4194304
20180424153942,,,,,-1,64.0-65.0,2752512,22020096
20180424153943,,,,,5,65.0-66.0,524288,4194304
20180424153943,,,,,3,65.0-66.0,524288,4194304
20180424153943,,,,,6,65.0-66.0,524288,4194304
20180424153943,,,,,7,65.0-66.0,393216,3145728
20180424153943,,,,,4,65.0-66.0,393216,3145728
20180424153943,,,,,-1,65.0-66.0,2359296,18874368
20180424153944,,,,,6,66.0-67.0,524288,4194304
20180424153944,,,,,5,66.0-67.0,786432,6291456
20180424153944,,,,,3,66.0-67.0,655360,5242880
20180424153944,,,,,7,66.0-67.0,393216,3145728
20180424153945,,,,,4,66.0-67.0,393216,3145728
20180424153945,,,,,-1,66.0-67.0,2752512,22020096
20180424153945,,,,,5,67.0-68.0,524288,4194304
20180424153945,,,,,6,67.0-68.0,655360,5242880
20180424153945,,,,,7,67.0-68.0,393216,3145728
20180424153945,,,,,3,67.0-68.0,524288,4194304
20180424153945,,,,,4,67.0-68.0,393216,3145728
20180424153945,,,,,-1,67.0-68.0,2490368,19922944
20180424153946,,,,,6,68.0-69.0,524288,4194304
20180424153946,,,,,5,68.0-69.0,524288,4194304
20180424153946,,,,,4,68.0-69.0,393216,3145728
20180424153946,,,,,3,68.0-69.0,524288,4194304
20180424153946,,,,,7,68.0-69.0,524288,4194304
20180424153946,,,,,-1,68.0-69.0,2490368,19922944
20180424153947,,,,,6,69.0-70.0,655360,5242880
20180424153947,,,,,5,69.0-70.0,655360,5242880
20180424153947,,,,,4,69.0-70.0,393216,3145728
20180424153947,,,,,3,69.0-70.0,393216,3145728
20180424153947,,,,,7,69.0-70.0,393216,3145728
20180424153947,,,,,-1,69.0-70.0,2490368,19922944
20180424153948,,,,,7,70.0-71.0,262144,2097152
20180424153948,,,,,5,70.0-71.0,655360,5242880
20180424153948,,,,,4,70.0-71.0,393216,3145728
20180424153948,,,,,6,70.0-71.0,655360,5242880
20180424153949,,,,,3,70.0-71.0,393216,3145728
20180424153949,,,,,-1,70.0-71.0,2359296,18874368
20180424153949,,,,,6,71.0-72.0,524288,4194304
20180424153949,,,,,5,71.0-72.0,655360,5242880
20180424153949,,,,,3,71.0-72.0,262144,2097152
20180424153949,,,,,7,71.0-72.0,524288,4194304
20180424153949,,,,,4,71.0-72.0,393216,3145728
20180424153949,,,,,-1,71.0-72.0,2359296,18874368
20180424153950,,,,,6,72.0-73.0,655360,5242880
20180424153950,,,,,7,72.0-73.0,393216,3145728
20180424153950,,,,,5,72.0-73.0,524288,4194304
20180424153951,,,,,3,72.0-73.0,524288,4194304
20180424153951,,,,,4,72.0-73.0,393216,3145728
20180424153951,,,,,-1,72.0-73.0,2490368,19922944
20180424153951,,,,,6,73.0-74.0,524288,4194304
20180424153951,,,,,3,73.0-74.0,262144,2097152
20180424153951,,,,,7,73.0-74.0,524288,4194304
20180424153951,,,,,4,73.0-74.0,262144,2097152
20180424153951,,,,,5,73.0-74.0,524288,4194304
20180424153951,,,,,-1,73.0-74.0,2097152,16777216
20180424153952,,,,,7,74.0-75.0,524288,4194304
20180424153952,,,,,6,74.0-75.0,786432,6291456
20180424153952,,,,,5,74.0-75.0,393216,3145728
20180424153952,,,,,3,74.0-75.0,524288,4194304
20180424153952,,,,,4,74.0-75.0,393216,3145728
20180424153952,,,,,-1,74.0-75.0,2621440,20971520
20180424153953,,,,,6,75.0-76.0,524288,4194304
20180424153953,,,,,3,75.0-76.0,393216,3145728
20180424153953,,,,,7,75.0-76.0,524288,4194304
20180424153953,,,,,5,75.0-76.0,524288,4194304
20180424153953,,,,,4,75.0-76.0,393216,3145728
20180424153953,,,,,-1,75.0-76.0,2359296,18874368
20180424153954,,,,,3,76.0-77.0,655360,5242880
20180424153954,,,,,6,76.0-77.0,655360,5242880
20180424153954,,,,,4,76.0-77.0,393216,3145728
20180424153954,,,,,5,76.0-77.0,524288,4194304
20180424153954,,,,,7,76.0-77.0,524288,4194304
20180424153954,,,,,-1,76.0-77.0,2752512,22020096
20180424153955,,,,,7,77.0-78.0,524288,4194304
20180424153955,,,,,3,77.0-78.0,524288,4194304
20180424153955,,,,,6,77.0-78.0,655360,5242880
20180424153955,,,,,4,77.0-78.0,524288,4194304
20180424153955,,,,,5,77.0-78.0,524288,4194304
20180424153955,,,,,-1,77.0-78.0,2752512,22020096
20180424153956,,,,,6,78.0-79.0,524288,4194304
20180424153956,,,,,3,78.0-79.0,524288,4194304
20180424153956,,,,,5,78.0-79.0,393216,3145728
20180424153956,,,,,7,78.0-79.0,655360,5242880
20180424153956,,,,,4,78.0-79.0,524288,4194304
20180424153956,,,,,-1,78.0-79.0,2621440,20971520
20180424153957,,,,,4,79.0-80.0,393216,3145728
20180424153957,,,,,7,79.0-80.0,393216,3145728
20180424153957,,,,,3,79.0-80.0,524288,4194304
20180424153957,,,,,6,79.0-80.0,655360,5242880
20180424153957,,,,,5,79.0-80.0,393216,3145728
20180424153957,,,,,-1,79.0-80.0,2359296,18874368
20180424153958,,,,,3,80.0-81.0,655360,5242880
20180424153958,,,,,6,80.0-81.0,786432,6291456
20180424153958,,,,,4,80.0-81.0,655360,5242880
20180424153958,,,,,7,80.0-81.0,655360,5242880
20180424153958,,,,,5,80.0-81.0,524288,4194304
20180424153958,,,,,-1,80.0-81.0,3276800,26214400
20180424153959,,,,,3,81.0-82.0,393216,3145728
20180424153959,,,,,5,81.0-82.0,393216,3145728
20180424153959,,,,,7,81.0-82.0,393216,3145728
20180424153959,,,,,4,81.0-82.0,393216,3145728
20180424153959,,,,,6,81.0-82.0,524288,4194304
20180424153959,,,,,-1,81.0-82.0,2097152,16777216
20180424154000,,,,,3,82.0-83.0,655360,5242880
20180424154000,,,,,6,82.0-83.0,524288,4194304
20180424154000,,,,,4,82.0-83.0,393216,3145728
20180424154000,,,,,5,82.0-83.0,655360,5242880
20180424154000,,,,,7,82.0-83.0,655360,5242880
20180424154000,,,,,-1,82.0-83.0,2883584,23068672
20180424154001,,,,,6,83.0-84.0,524288,4194304
20180424154001,,,,,7,83.0-84.0,393216,3145728
20180424154001,,,,,3,83.0-84.0,655360,5242880
20180424154001,,,,,5,83.0-84.0,393216,3145728
20180424154002,,,,,4,83.0-84.0,524288,4194304
20180424154002,,,,,-1,83.0-84.0,2490368,19922944
20180424154002,,,,,3,84.0-85.0,524288,4194304
20180424154002,,,,,6,84.0-85.0,524288,4194304
20180424154002,,,,,7,84.0-85.0,524288,4194304
20180424154002,,,,,5,84.0-85.0,524288,4194304
20180424154003,,,,,4,84.0-85.0,393216,3145728
20180424154003,,,,,-1,84.0-85.0,2490368,19922944
